product_id,name,current_price,original_price,discount,available_sizes,colors,availability,url,image_url
s17008_light-pink,Tuesday Textured Lace Tank Top,$14.40,$36.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17008_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_01_202430101_001aca3d-66a0-432f-ba69-10f59abc74e2.jpg?v=1720030722&width=600
s21199_dark-brown,Giana Iridescent Mini Skirt,$19.20,$48.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21199_dark-brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_25_2025252148_419abbe4-8d22-4e23-b6f7-8370ae7c2966.jpg?v=1753283173&width=600
s15852_cream,India Sheer Lace Strapless Top,$18.40,$46.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15852_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_27_202428381.jpg?v=1713295694&width=600
s17871_black,Kori Oversized Sweatpants,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17871_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202475701copy.jpg?v=1727620345&width=600
s17738_silver,Sephira Sequin Micro Shorts,$21.00,$70.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17738_silver,https://edikted.com/cdn/shop/files/Edikted_Lookbook_10_04_202494697.jpg?v=1728471906&width=600
s15578_light-pink,Off Shoulder Oversized Sweater,$30.40,$76.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15578_light-pink,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_04_202467200_1d8b2931-3f91-43f4-bea8-1f5586d140e7.jpg?v=1726169371&width=600
s12127_white,Roux Belted Mini Skirt,$25.80,$86.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s12127_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202479621.jpg?v=1727029992&width=600
s12612_white,Jinx Open-Back Top,$18.00,$36.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s12612_white,https://edikted.com/cdn/shop/files/Edikted_lookbook_07_11_20234188_7946611a-2d88-4eae-8be3-2f57f641f7fa.jpg?v=1716197079&width=600
s17086_white,Strapless Ruffled Mini Dress,$38.40,$96.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17086_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_01_202430126copy.jpg?v=1720534430&width=600
s16247_beige,Save A Horse T Shirt,$7.20,$36.00,80% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16247_beige,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_27_202426290copy.jpg?v=1713276336&width=600
s18025_white,Teddy Waffle Shorts,$22.00,$44.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18025_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_29_2025158635.jpg?v=1738331516&width=600
s17718_black,Maisley Sheer Lace Shorts,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17718_black,https://edikted.com/cdn/shop/files/Edikted_lookbook_01_07_2025140392_9a057a89-0076-43c0-950e-697017f93b6d.jpg?v=1736853063&width=600
s20062_black,Delcy Cut Out Halter Top,$14.40,$48.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20062_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_14_2025223102.jpg?v=1747580637&width=600
s15940_black,Clara Open Back Halter Top,$21.00,$42.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15940_black,https://edikted.com/cdn/shop/files/Edikted_ecomm_01_04_20233238.jpg?v=1713908619&width=600
s17320_green,Gayil Mini Skort,$18.40,$46.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17320_green,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_09_202440479.jpg?v=1721724193&width=600
s18216_light-pink,Sequin Ruffled Split Front Top,$20.40,$68.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18216_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_05_2024131648.jpg?v=1733761141&width=600
s16490_black,Priscilla Lace Trim T Shirt,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16490_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_26_20249196.jpg?v=1722162442&width=600
s20726_blue-and-white,Macey Striped Pants,$18.60,$62.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20726_blue-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_04_2025231924.jpg?v=1749684240&width=600
s20145_black-washed,Beach Babe Scoop Tank Top,$24.00,$48.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20145_black-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_04_2025235873.jpg?v=1749253026&width=600
s15557_navy,Kiara Strappy Sequin Mini Dress,$33.60,$84.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15557_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_05_20231397.jpg?v=1701943581&width=600
s15089_navy,Contrast Chunky Knit Cardigan,$41.60,$104.00,60% OFF,"XS/S, M/L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15089_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_10_09_202497497_b9a3ddff-4f99-413d-95d2-0266af1ecbee.jpg?v=1728956025&width=600
s19560_white,Seashells Graphic T Shirt,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19560_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_10_2025174351.jpg?v=1739790419&width=600
s17474_yellow,Bonney Bow Detail Sweatpants,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17474_yellow,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_29_2025156610.jpg?v=1738331249&width=600
s19056_pink,Shailee Ruffled Shorts,$18.60,$62.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19056_pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_16_2025150898_b7ed189c-4abe-4877-bad4-1c1ae3557d44.jpg?v=1737548857&width=600
s17660_black-and-white,Cienna Strappy Polka Dot Mini Dress,$24.00,$60.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17660_black-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_07_202455488.jpg?v=1724248730&width=600
s20169_cream,Ariya Keyhole Halter Top,$15.60,$52.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20169_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_30_2025216020.jpg?v=1746958124&width=600
s16818_black,Sarafina Capri Pants,$34.00,$68.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16818_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_01_20246150_dd5672c4-feef-4646-88e6-0687f03b7fb2.jpg?v=1715161503&width=600
s16695_red,Peekaboo Lacey Gingham Corset,$28.80,$72.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16695_red,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_07_202458144.jpg?v=1724664138&width=600
s20227_light-blue,Avalai Linen Look Strapless Babydoll Top,$20.40,$68.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20227_light-blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_30_2025213705.jpg?v=1747211537&width=600
s17985_gray-melange,Edikted LA Hoodie,$44.00,$88.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17985_gray-melange,https://edikted.com/cdn/shop/files/Edikted_LKookbook_06_10_2025243117.jpg?v=1749686242&width=600
s17350_navy,Cupped Drop Waist Mini Dress,$39.20,$98.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17350_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_09_202442785.jpg?v=1721723025&width=600
s19786_gray-melange,Diara Lacey Shorts,$12.00,$40.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19786_gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025195892.jpg?v=1744289309&width=600
s18165_dark-gray,Blaise Faux Leather Micro Shorts,$34.00,$68.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18165_dark-gray,https://edikted.com/cdn/shop/files/Edikted_Lookbook_10_04_202494186_2f4e5782-6800-4244-9326-8c869fccad34.jpg?v=1729508385&width=600
s16855_mix,Cascade Ruffled Bra Top,$29.60,$74.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16855_mix,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_12_202425234copy.jpg?v=1722411667&width=600
s14591_light-pink,Unicorn Layered Ruffle Shorts,$16.40,$82.00,80% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14591_light-pink,https://edikted.com/cdn/shop/files/6.66584_2477a0e8-bb82-40e7-9037-8a6d5c484757.jpg?v=1687862143&width=600
s15531_gray-melange,Magic 8 long sleeve T shirt,$16.80,$42.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15531_gray-melange,https://edikted.com/cdn/shop/files/edikted_lookbook_11_7_202308721.jpg?v=1725183893&width=600
s18187_light-pink,Shaylee Sequin Knit Mini Skirt,$16.80,$56.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18187_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_15_2025148844.jpg?v=1737287555&width=600
s19640_cream,Aspyn V Neck Ribbed Tank Top,$17.00,$34.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19640_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_14_2025223437.jpg?v=1747579895&width=600
s20615_purple,Rachey Backless Ruched Top,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20615_purple,https://edikted.com/cdn/shop/files/Edikted_LKookbook_06_10_2025242246.jpg?v=1749873796&width=600
s13401_blue,Oversized Low Rise Denim Bermuda Shorts,$31.20,$78.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13401_blue,https://edikted.com/cdn/shop/products/Edikted_lookbook_03_01_2318415.jpg?v=1678130146&width=600
s20102_blue-washed,Olesia Tie Belt Denim Shorts,$28.80,$72.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20102_blue-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_14_2025223191_a4eb184f-9449-4724-9006-8051674e9abb.jpg?v=1747650862&width=600
s15928_light-blue,Low Rise Wide Leg Jeans,$48.00,$96.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15928_light-blue,https://edikted.com/cdn/shop/files/Edikted_ecomm_01_04_20235428_b17d1df4-1d70-471b-9d89-d8d7030ac323.jpg?v=1723682224&width=600
s12924_red,Sabina Low-Rise Sequin Mini Skirt,$25.20,$84.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s12924_red,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_27_202430195.jpg?v=1709474850&width=600
s20318_gray-melange,Pacific Coast T Shirt,$14.40,$36.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20318_gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_03_2025227615_7742c2ed-d819-43d0-89de-ce9802d82c6b.jpg?v=1749080925&width=600
s17927_brown,Colleen Pinstripe Mini Skort,$21.60,$72.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17927_brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_11_04_2024101139_92798bd4-4d8a-419c-ab2f-4889534f771a.jpg?v=1730933367&width=600
s18883_cream,Jade Knitted Cardigan,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18883_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_05_2024130555.jpg?v=1734008170&width=600
s19057_gray-melange,Retro Rides Hoodie,$35.20,$88.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19057_gray-melange,https://edikted.com/cdn/shop/files/Edikted_lookbook_12_04_2024123008.jpg?v=1734520513&width=600
s17483_cream,Mon Cheri Hoodie,$26.40,$88.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17483_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_06_202450510_58691668-1b98-40d9-b0d2-b9ea3fe3eecf.jpg?v=1725202847&width=600
s17782_black,Tina Lacey Plunge Neck Top,$27.00,$54.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17782_black,https://edikted.com/cdn/shop/files/Edikted_10_01_202488977copy_ba5020b6-2117-40ef-afb5-284ea3222d08.jpg?v=1729623465&width=600
s18159_white,Cotton Lacey Tie Front Top,$26.40,$66.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18159_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_11_05_2024109828.jpg?v=1731172739&width=600
s17907_red,Nyrah Straight Neck Halter Top,$15.60,$52.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17907_red,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_04_202468442.jpg?v=1727135183&width=600
s20644_olive,Elenie Fringed Cowl Neck Top,$33.00,$66.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20644_olive,https://edikted.com/cdn/shop/files/Edikted_lookbook_05_30_2025258617_ef8d5004-d647-4e9b-ae7e-39d4544a46a6.jpg?v=1753217679&width=600
s15784_dark-blue,Karie Relaxed Mid Rise Jeans,$39.20,$98.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15784_dark-blue,https://edikted.com/cdn/shop/files/Edikted_ecomm_01_04_20233353.jpg_v_1704880344.jpg?v=1723594020&width=600
s19706_black,Textured Knit Strapless Cutout Top,$16.20,$54.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19706_black,https://edikted.com/cdn/shop/files/Edikted_lookbook_07_01_2025268056.jpg?v=1753023975&width=600
s13044_blue,Brenna Low Rise Wide Sweatpants,$31.20,$78.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13044_blue,https://edikted.com/cdn/shop/products/EdiktedLookbook4340.jpg?v=1671383969&width=600
s19223_white,Jill Eyelet Drop Waist Mini Dress,$29.40,$98.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19223_white,https://edikted.com/cdn/shop/files/Edikted_Lighting_Test_03_04_2025176937copy.jpg?v=1741184177&width=600
s17476_brown,So Sporty Sweat Shorts,$26.00,$52.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17476_brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_11_05_2024110680_1f742646-2fb5-4bdc-91f4-ff913e203eaa.jpg?v=1731529636&width=600
s13313_black,Desiree Knitted Low Rise Fold Over Pants,$32.80,$82.00,60% OFF,"XS, S, M, L",N/A,In Stock,https://edikted.com/collections/all/products/s13313_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202474797copy_5644f63b-acc9-47bb-af12-b2ad6937a5ba.jpg?v=1727031281&width=600
s13342_navy,Clark Oversized Sweatpants,$31.20,$78.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13342_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_10_09_202498473_22f5990d-9782-43e8-880b-590a073f8d34.jpg?v=1728953320&width=600
s17459_blue,98 Oversized Hoodie,$35.20,$88.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17459_blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_30_202484323_79cded92-54e2-4422-b4bd-e663588a1627.jpg?v=1728582092&width=600
s14850_black,Addison Sheer Lace Two Piece Top,$28.00,$56.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14850_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_10_09_202498771_caeb543b-1ed9-429e-bbc9-70e21e9c11a0.jpg?v=1728956436&width=600
s16052_pink,Lace Bow Asymmetric Top,$11.40,$38.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16052_pink,https://edikted.com/cdn/shop/files/Edikted_Ecommerce_01_11_20238706_72295396-8f9b-4401-b3d7-3833859500b8.jpg?v=1712048987&width=600
s18528_blue-vintage-washed,Bubble Hem Denim Mini Skirt,$31.20,$78.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18528_blue-vintage-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_16_2025154706_c3aed9b3-9cad-4580-b0dc-12299bb1e26b.jpg?v=1737991199&width=600
s17702_cream,Bryn Bubble Skirt Mini Dress,$19.80,$66.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17702_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_07_202455418copy.jpg?v=1724234580&width=600
s18900_light-blue,Flower Power Hoodie,$44.00,$88.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18900_light-blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_15_2025143574copy_94ffe08a-3403-44e6-9a36-e3348cae0cd2.jpg?v=1737053739&width=600
s13520_white,Palma Open Back Halter Mini Dress,$25.60,$64.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13520_white,https://edikted.com/cdn/shop/products/Edikted_lookbook_03_09_2324144.jpg?v=1679310694&width=600
s15536_black,Marnie Velvet Embroidered Corset,$17.20,$86.00,80% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15536_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_04_20233440.jpg?v=1713912981&width=600
s18609_beige,Karly Faux Leather Mini Skort,$36.00,$72.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18609_beige,https://edikted.com/cdn/shop/files/Edikted_lookbook_01_07_2025139478copy_e6fdd00e-dc7e-4c1e-832c-ed176d1989ab.jpg?v=1736433500&width=600
s14520_white,August Cotton Lace Mini Dress,$38.40,$96.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14520_white,https://edikted.com/cdn/shop/files/Edikted_lookbook_06_27_202314319copy.jpg?v=1724846125&width=600
s17738_light-pink,Sephira Sequin Micro Shorts,$21.00,$70.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17738_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025196962.jpg?v=1744189384&width=600
s19364_dark-blue,Helaine Waffle Henley T Shirt,$26.00,$52.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19364_dark-blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_16_2025154064_50960fcc-a797-40e2-bca3-f6e92a019955.jpg?v=1737561224&width=600
s17475_green,So Sporty Hoodie,$35.20,$88.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17475_green,https://edikted.com/cdn/shop/files/Edeikted_Lookbook_07_29_202445124copy.jpg?v=1722942140&width=600
s14621_navy,Alara Lace Trim Tank Top,$11.40,$38.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14621_navy,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_03_202326571.jpg?v=1722166940&width=600
s17803_white,Sheer Lace Bell Sleeve Top,$14.40,$36.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17803_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_03_202461530.jpg?v=1725883713&width=600
s14153_burgundy,Portugal T-Shirt,$13.20,$44.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14153_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_08_20234829copy.jpg?v=1718043196&width=600
s16086_purple,Serafina Sheer Mesh Tank Top,$18.00,$36.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16086_purple,https://edikted.com/cdn/shop/files/Edikted_10_01_202485798_c12b5be4-c40f-4f8d-84c4-419d01897661.jpg?v=1727972107&width=600
s18402_gray-melange,Justina Pants,$23.20,$58.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18402_gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_11_05_2024110357_df4cb8d7-58e6-499d-a063-48ca561cdb0c.jpg?v=1731335349&width=600
s15578_cream,Off Shoulder Oversized Sweater,$30.40,$76.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15578_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202479952_b000ead4-e024-4428-af28-18a50151e227.jpg?v=1728956237&width=600
s20661_dark-blue,Conley Backless Denim Top,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20661_dark-blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_03_2025228406.jpg?v=1749178572&width=600
s17761_navy,Shyrah Oversized Knit Top,$32.00,$64.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17761_navy,https://edikted.com/cdn/shop/files/Edikted_10_01_202489864.jpg?v=1728472055&width=600
s17317_brown,Palmer Plaid Bow Halter Top,$12.40,$62.00,80% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17317_brown,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_04_202467767.jpg?v=1727332412&width=600
s16306_blue-washed,Riptide Denim Bermuda Shorts,$30.40,$76.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16306_blue-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_30_20242004_7adc1297-86f2-4627-956a-27505d1df740.jpg?v=1723764777&width=600
s18443_navy,Paz Printed Mesh Top,$15.60,$52.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18443_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_11_2024132511_a7557d80-9572-413a-a7a6-9bbd33770672.jpg?v=1734421986&width=600
s18477_black,Leopard 77 Oversized Hoodie,$44.00,$88.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18477_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_11_2024136089.jpg?v=1734418800&width=600
s19169_light-blue,Ery Wide Leg Mid Rise Jeans,$39.20,$98.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19169_light-blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_14_2025202054_aa161c2d-205e-4182-9707-d2ff9ebf9090.jpg?v=1745018368&width=600
s18975_black-and-white,Jayla Striped Bikini Bottom,$13.80,$46.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18975_black-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_10_2024178354_7b3e73bd-1e77-4701-8ec7-c564e55aa138.jpg?v=1742853400&width=600
s16801_dark-gray,Piper Strapless Corset,$33.00,$66.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16801_dark-gray,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_01_20248163.jpg?v=1716793864&width=600
s20673_white,Petite Charlotte Tiered Maxi Skirt,$30.00,$75.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20673_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_22_2025224857_b4e5d64e-1dbe-479c-a9c4-420de5117521.jpg?v=1748472142&width=600
s20223_mix,Patchwork String Bikini Bottom,$13.80,$46.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20223_mix,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_14_2025217987_0f53385f-d1ba-4735-85da-600dbd993c5b.jpg?v=1749519052&width=600
s12894_black,Fauna Nylon Track Pants,$30.00,$60.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s12894_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202476617_013e0d92-f383-4bc9-9cfc-51c80f42ca9c.jpg?v=1727030865&width=600
s17475_red,So Sporty Hoodie,$35.20,$88.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17475_red,https://edikted.com/cdn/shop/files/20.jpg?v=1752170779&width=600
s18514_sage,Sequin Chiffon Split Front Top,$20.40,$68.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18514_sage,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_16_2025152178.jpg?v=1746929719&width=600
s16045_white,Fluer Ruffled Eyelet Mini Skort,$30.40,$76.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16045_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_30_20240160copy_2dbe5991-a257-476d-8f91-ee8baa862d2c.jpg?v=1715680219&width=600
s19827_light-pink,Dotted Chiffon Babydoll Tank Top,$12.60,$42.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19827_light-pink,https://edikted.com/cdn/shop/files/d_21.jpg?v=1744728651&width=600
s17368_gray,Gingham Boxer Detail Sweatpants,$42.00,$84.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17368_gray,https://edikted.com/cdn/shop/files/Edeikted_Lookbook_07_29_202445189.jpg?v=1722437152&width=600
